#Match catalogue of W4_PHOT_PDR2_ALLsorted.txt.gz and W4_SPEC_PHOT_Z_PDR2.txt.gz
#    1) num
#    2) alpha [deg]
#    3) delta [deg]
#    4) selmag [mag]
#    5) zspec
#    6) zflg
#    7) zphot
#  8-9) u_T07, erru_T07 [mag, mag]
#10-11) g_T07, errg_T07 [mag, mag]
#12-13) r_T07, errr_T07 [mag, mag]
#14-15) i_T07, erri_T07 [mag, mag]
#16-17) z_T07, errz_T07 [mag, mag]
#18-19) Ks, errKs [mag, mag]
4.01016679e8	330.826496	0.891076	22.0289	0.4877	3.5	0.5149	23.31	0.037	23.061	0.018	22.356	0.02	22.046	0.029	22.145	0.042	21.584	0.093
4.01016821e8	330.403033	0.89219	21.7794	0.0	2.2	0.3093	24.947	0.143	23.55	0.024	22.505	0.02	21.828	0.024	21.672	0.024	21.358	0.071
4.0101683e8	330.437332	0.891583	22.4468	0.7537	3.5	0.7313	24.679	0.121	24.005	0.039	23.367	0.043	22.473	0.038	22.598	0.055	21.28	0.059
4.01016846e8	330.95162	0.892096	21.7543	0.7123	2.5	0.6903	23.741	0.054	23.133	0.024	22.48	0.023	21.862	0.012	21.62	0.032	20.965	0.064
4.01016974e8	330.272578	0.892168	20.6817	0.5659	4.4	0.6131	25.062	0.22	23.316	0.029	21.767	0.014	20.693	0.01	20.432	0.011	19.153	0.017
4.01017509e8	330.844775	0.894018	22.4446	0.8665	1.2	0.2285	24.172	0.098	23.523	0.035	23.027	0.044	22.467	0.053	22.519	0.07	22.074	0.182
4.01017511e8	330.512997	0.894251	20.5894	0.484	4.5	0.4664	24.368	0.129	22.856	0.019	21.4	0.01	20.603	0.01	20.36	0.01	19.04	0.012
4.01017556e8	330.854231	0.894603	22.469	0.8681	2.4	0.9521	23.981	0.082	23.548	0.038	23.252	0.045	22.433	0.05	22.393	0.059	21.205	0.068
4.01017581e8	330.517725	0.894958	22.497	0.795	3.4	0.7293	24.814	0.136	24.222	0.047	23.513	0.048	22.57	0.04	22.519	0.05	21.432	0.078
4.01017753e8	330.442415	0.895798	20.9128	0.7543	3.4	0.8026	24.635	0.171	23.625	0.04	22.257	0.023	20.923	0.013	20.569	0.013	18.833	0.009
4.01018005e8	330.266736	0.896752	21.4697	0.5657	2.5	0.6118	24.002	0.084	23.193	0.025	22.227	0.021	21.429	0.02	21.394	0.025	19.948	0.034
4.0101835e8	330.723657	0.898661	22.0101	0.792	4.5	0.8103	26.904	0.796	25.402	0.132	23.567	0.049	22.037	0.024	21.7	0.023	20.054	0.022
4.01018399e8	330.341528	0.89833	22.3631	1.0298	9.2	0.7918	24.351	0.11	23.924	0.045	23.127	0.044	22.512	0.05	22.225	0.051	20.785	0.057
4.01018411e8	330.408924	0.897392	21.1725	0.635	3.2	0.797	23.118	0.043	22.783	0.019	22.061	0.02	21.154	0.017	21.029	0.021	19.601	0.021
4.0101848e8	330.425085	0.898544	21.2551	0.663	3.5	0.6659	23.954	0.087	23.131	0.023	22.137	0.023	21.273	0.016	21.118	0.02	19.687	0.018
4.01018502e8	330.806299	0.89805	20.5031	0.4916	3.5	0.5035	25.126	0.248	22.937	0.022	21.405	0.011	20.513	0.009	20.249	0.01	19.069	0.013
4.0101852e8	330.800868	0.898165	21.2473	0.4894	2.5	0.4915	23.313	0.048	22.725	0.018	21.699	0.018	21.187	0.017	21.059	0.022	20.195	0.033
4.01018582e8	330.79568	0.898308	20.9725	0.4917	3.5	0.4955	25.097	0.211	23.429	0.03	21.88	0.015	20.981	0.013	20.805	0.014	19.385	0.015
